can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
TRUE,TRUE,100,100,441266,0,0,1,-1,2,3,4.8,4.3,2,Ryan,4.3,390,FALSE,,2025-10-20T00:30:09.747338Z,56,441266.jpg,5.8,FALSE,Gravenberch,5.3,FALSE,NA,a,12,14,52,1121310,123628,586182,26172,0.8,9.3,Gravenberch,152,2023-09-01,2002-05-16,FALSE,p441266,781,3,2,3,11,0,0,0,2,0,0,10,215,229.0,126.8,65.0,42.1,25,32,16,73,9,0.56,0.58,1.14,8.88,54,18,78,59,149,89,72,47,NA,,NA,,NA,,0.06,0,0.07,0.13,1.02,1.27,129,81,71,40,10,4,71,24,1.04,0.35,8.41
TRUE,TRUE,100,100,158983,0,0,-1,1,0,3,0.5,0.0,0,Endo,0.0,392,FALSE,,2025-10-13T09:30:08.494382Z,49,158983.jpg,1.5,FALSE,Wataru,0.1,FALSE,NA,a,12,14,6,5892,248,12005,347,0.0,1.2,Endo,108,2023-08-18,1993-02-09,FALSE,p158983,36,0,1,0,3,0,0,0,1,0,0,0,20,28.8,10.9,0.0,3.9,3,0,3,6,0,0.00,0.00,0.00,1.71,339,156,342,181,673,286,382,181,NA,,NA,,NA,,0,0,0,0,4.28,7.5,294,184,654,271,328,153,471,159,0,0,15
TRUE,TRUE,0,0,535928,0,0,-2,2,0,3,0.0,0.0,0,Stefan,0.0,393,FALSE,Hamstring injury - Unknown return date,2025-09-12T10:00:06.938334Z,43,535928.jpg,0.0,FALSE,Bajčetić Maquieira,0.0,FALSE,NA,i,12,14,0,5919,196,7959,316,0.0,0.0,Bajcetic,200,2022-07-11,2004-10-22,FALSE,p535928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,569,209,559,209,530,201,570,209,NA,,NA,,NA,,0,0,0,0,0,0,598,331,511,182,576,214,586,223,0,0,0
TRUE,FALSE,0,0,491501,0,0,-1,1,0,3,0.0,0.0,0,James,0.0,394,FALSE,has joined Ajax on loan for the rest of the season.,2025-09-22T21:23:24.738341Z,44,491501.jpg,0.0,FALSE,McConnell,0.0,FALSE,NA,u,12,14,0,1737,0,3732,65,0.0,0.0,McConnell,NA,NA,NA,FALSE,p491501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,587,217,578,217,553,209,588,217,NA,,NA,,NA,,0,0,0,0,0,0,528,304,538,191,595,222,642,263,0,0,0
TRUE,FALSE,0,0,440148,0,0,0,0,0,3,0.0,0.0,0,Tyler,0.0,395,FALSE,Has joined Lyon permanently.,2025-08-11T01:13:11.403187Z,45,440148.jpg,0.0,FALSE,Morton,0.0,FALSE,NA,u,12,14,0,0,0,337,5,0.0,0.0,Morton,241,2021-07-22,2002-10-31,FALSE,p440148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,626,244,617,243,599,237,627,244,NA,,NA,,NA,,0,0,0,0,0,0,421,250,581,219,633,248,740,326,0,0,0
TRUE,TRUE,NA,NA,591386,0,0,-2,2,0,3,0.5,0.0,0,Trey,0.0,396,FALSE,,NA,43,591386.jpg,0.0,FALSE,Nyoni,0.6,FALSE,NA,a,12,14,0,90664,2740,45963,5512,0.0,0.0,Nyoni,241,2023-11-11,2007-06-30,FALSE,p591386,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,571,211,561,211,534,203,572,211,NA,,NA,,NA,,0,0,0,0,0,0,602,333,515,184,578,216,231,82,0,0,0
TRUE,FALSE,0,0,447203,0,0,0,0,0,4,0.0,0.0,0,Darwin,0.0,397,FALSE,Has joined Al-Hilal permanently.,2025-08-11T11:06:59.061616Z,65,447203.jpg,0.0,FALSE,Núñez Ribeiro,0.1,FALSE,NA,u,12,14,0,0,0,15628,60,0.0,0.0,Darwin,230,2022-06-14,1999-06-24,FALSE,p447203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,746,81,746,81,746,81,746,81,NA,,NA,,NA,,0,0,0,0,0,0,58,18,737,77,746,81,527,72,0,0,0
TRUE,TRUE,0,0,500058,0,0,-1,1,0,4,0.0,0.0,0,Jayden,0.0,398,FALSE,Hamstring injury - Unknown return date,2025-10-17T01:00:10.583515Z,44,500058.jpg,0.0,FALSE,Danns,0.1,FALSE,NA,i,12,14,0,7505,79,16515,484,0.0,0.0,Danns,241,2024-02-20,2006-01-16,FALSE,p500058,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,590,58,581,58,556,57,591,59,NA,,NA,,NA,,0,0,0,0,0,0,531,70,541,53,598,61,442,62,0,0,0
TRUE,TRUE,100,75,219168,0,0,-1,1,0,4,0.5,0.0,0,Alexander,0.0,499,FALSE,,2025-10-23T07:30:08.636044Z,104,219168.jpg,2.5,FALSE,Isak,4.6,FALSE,NA,a,12,14,10,1691665,12461,2182121,27936,0.0,1.0,Isak,206,2025-09-01,1999-09-21,FALSE,p219168,250,0,1,0,3,0,0,0,0,0,0,0,19,21.8,21.5,50.0,8.7,1,8,2,11,3,0.94,0.03,0.97,3.32,359,34,296,32,197,37,332,37,NA,,3,,2,,0.34,0,0.01,0.35,1.2,1.08,3,2,750,83,216,22,80,15,1.08,0,3.96
TRUE,TRUE,100,100,510663,0,0,1,-1,0,4,2.2,1.7,1,Hugo,1.7,661,FALSE,,2025-10-01T00:30:06.331343Z,86,510663.jpg,3.9,FALSE,Ekitiké,15.7,FALSE,NA,a,12,14,39,3049549,108784,3419499,102970,0.2,4.5,Ekitiké,73,2025-07-23,2002-06-20,FALSE,p510663,630,3,1,3,10,0,0,0,0,0,0,7,127,155.6,82.8,136.0,36.6,16,13,4,33,8,2.33,0.31,2.64,9.29,124,9,137,10,60,21,107,15,NA,,NA,,NA,,0.33,0,0.04,0.37,1.33,1.43,9,4,225,26,89,9,25,5,1.14,0.43,4.71
TRUE,TRUE,NA,NA,611922,0,0,0,0,0,3,0.8,0.3,0,Rio,0.3,686,FALSE,,NA,45,611922.jpg,2.2,FALSE,Ngumoha,0.5,FALSE,NA,a,12,14,9,123688,1429,87947,4701,0.1,2.0,Ngumoha,241,2024-12-17,2008-08-29,FALSE,p611922,30,1,0,0,1,0,0,0,0,0,0,0,37,39.2,22.7,25.0,8.8,0,0,1,1,0,0.37,0.11,0.48,0.77,318,145,293,167,262,144,330,160,NA,,NA,,NA,,1.11,0,0.33,1.44,2.31,3,481,293,334,160,238,106,243,87,0,0,3
TRUE,TRUE,0,0,647681,0,0,-1,1,0,2,0.0,0.0,0,Giovanni,0.0,692,FALSE,Knee injury - Expected back 01 Sep,2025-09-24T06:00:06.281394Z,49,647681.jpg,0.0,FALSE,Leoni,0.0,FALSE,NA,i,12,14,0,1550,29,2140,52,0.0,0.0,Leoni,106,2025-08-15,2006-12-21,FALSE,p647681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,708,244,703,244,690,242,708,244,NA,,NA,,NA,,0,0,0,0,0,0,346,58,676,237,709,244,680,232,0,0,0
TRUE,TRUE,NA,NA,596042,0,0,0,0,0,3,0.5,0.0,0,Kieran,0.0,746,FALSE,,NA,45,596042.jpg,0.0,FALSE,Morrison,0.0,FALSE,NA,a,12,14,0,259,80,86,42,0.0,0.0,Morrison,242,2025-01-29,2006-11-09,FALSE,p596042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,669,279,661,278,643,272,670,279,NA,,NA,,NA,,0,0,0,0,0,0,473,287,622,252,674,281,734,321,0,0,0
TRUE,TRUE,NA,NA,432720,-1,1,-4,4,0,1,0.5,0.0,0,James,0.0,182,FALSE,,NA,46,432720.jpg,3.7,FALSE,Trafford,1.1,FALSE,NA,a,13,43,11,97089,244,247239,3791,0.0,2.4,Trafford,241,2025-07-29,2002-10-10,FALSE,p432720,270,0,0,1,4,0,0,0,0,0,11,0,62,100.2,0.0,0.0,10.1,6,33,2,0,3,0.00,0.00,0.00,3.97,206,24,672,77,655,68,312,24,NA,,NA,,NA,,0,3.67,0,0,1.32,1.33,389,19,632,80,99,10,173,25,1,0.33,0
TRUE,FALSE,0,0,121160,0,0,-2,2,0,1,0.0,0.0,0,Ederson,0.0,399,FALSE,has joined Fenerbache permanently.,2025-09-02T13:32:35.715838Z,53,121160.jpg,0.0,FALSE,Santana de Moraes,0.9,FALSE,NA,u,13,43,0,15200,0,264305,1843,0.0,0.0,Ederson M.,30,2017-07-01,1993-08-17,FALSE,p121160,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,723,86,722,85,716,82,723,86,NA,,NA,,NA,,0,0,0,0,0,0,190,5,698,85,724,86,189,27,0,0,0
TRUE,TRUE,NA,NA,88248,0,0,-2,2,0,1,0.5,0.0,0,Stefan,0.0,400,FALSE,,NA,48,88248.jpg,0.0,FALSE,Ortega Moreno,0.2,FALSE,NA,a,13,43,0,2280,126,16331,396,0.0,0.0,Ortega Moreno,80,2022-07-01,1992-11-06,FALSE,p88248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,681,84,674,79,658,71,681,84,NA,,NA,,NA,,0,0,0,0,0,0,347,13,637,81,682,83,388,58,0,0,0
TRUE,TRUE,100,100,122074,0,0,0,0,0,1,0.5,0.0,0,Marcus,0.0,401,FALSE,,2025-08-22T12:00:07.134628Z,40,122074.jpg,0.0,FALSE,Bettinelli,0.1,FALSE,NA,a,13,43,0,2429,111,10139,329,0.0,0.0,Bettinelli,241,2025-06-10,1992-05-24,FALSE,p122074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,498,54,482,40,449,27,498,54,NA,,NA,,NA,,0,0,0,0,0,0,626,48,428,46,504,53,448,72,0,0,0
TRUE,TRUE,100,100,448514,-1,1,-3,3,0,2,0.8,0.3,0,Rayan,0.3,402,FALSE,,2025-10-17T13:00:10.922539Z,57,448514.jpg,2.8,FALSE,Aït-Nouri,4.6,FALSE,NA,a,13,43,11,494992,4080,2267635,17695,0.1,1.9,Aït-Nouri,3,2025-06-09,2001-06-06,FALSE,p448514,203,0,0,1,2,0,0,0,1,0,0,1,38,44.0,27.5,7.0,7.8,14,8,9,23,3,0.04,0.48,0.52,2.96,308,115,273,86,341,116,340,111,NA,,NA,,NA,,0.02,0,0.21,0.23,1.31,0.89,120,11,358,121,184,68,78,25,1.33,0.44,10.2
TRUE,TRUE,100,100,477424,0,0,-2,2,1,2,3.8,3.3,6,Joško,3.3,403,FALSE,,2025-08-15T14:00:07.606174Z,58,477424.jpg,4.9,FALSE,Gvardiol,5.2,FALSE,NA,a,13,43,34,541667,35029,1089224,20266,0.6,5.9,Gvardiol,97,2023-08-05,2002-01-23,FALSE,p477424,609,0,1,3,4,0,0,0,0,0,0,3,135,133.0,47.4,33.0,21.3,37,20,6,43,7,0.17,0.28,0.45,5.95,156,64,215,58,245,70,217,71,NA,,NA,,NA,,0.03,0,0.04,0.07,0.88,0.59,112,9,113,38,36,21,72,22,1.03,0.44,6.35
TRUE,FALSE,0,0,211975,0,0,-1,1,0,2,0.0,0.0,0,Manuel,0.0,404,FALSE,has joined Inter Milan on loan for the rest of the season.,2025-09-02T13:32:35.738667Z,54,211975.jpg,0.0,FALSE,Akanji,0.3,FALSE,NA,u,13,43,0,9281,0,83132,493,0.0,0.0,Akanji,207,2022-09-01,1995-07-19,FALSE,p211975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,728,248,727,248,722,246,728,248,NA,,NA,,NA,,0,0,0,0,0,0,165,19,707,244,728,248,316,112,0,0,0
TRUE,TRUE,NA,NA,126184,0,0,-2,2,0,2,0.5,0.0,0,Nathan,0.0,405,FALSE,,NA,53,126184.jpg,2.0,FALSE,Aké,0.6,FALSE,NA,a,13,43,10,25765,906,60044,2195,0.0,1.9,Aké,152,2020-08-05,1995-02-18,FALSE,p126184,201,0,0,1,3,0,0,0,0,0,0,0,42,37.4,24.9,13.0,7.6,10,3,3,13,1,0.28,0.17,0.45,2.16,322,120,285,92,309,102,344,113,NA,,NA,,NA,,0.13,0,0.08,0.21,0.97,1.34,191,25,699,241,280,101,219,79,0.45,0.45,5.82
TRUE,TRUE,100,100,578153,0,0,-1,1,0,2,0.5,0.0,0,Abdukodir,0.0,406,FALSE,,2025-09-21T22:30:06.201489Z,54,578153.jpg,2.8,FALSE,Khusanov,0.3,FALSE,NA,a,13,43,11,25083,620,51164,883,0.0,2.0,Khusanov,231,2025-01-20,2004-02-29,FALSE,p578153,227,0,0,1,1,0,0,0,1,0,0,0,46,42.4,5.2,0.0,4.8,15,9,7,22,3,0.00,0.02,0.02,3.13,312,116,369,130,730,249,367,126,NA,,NA,,NA,,0,0,0.01,0.01,1.24,0.4,188,23,718,246,182,67,324,114,1.19,0.4,8.72
TRUE,TRUE,NA,NA,465351,0,0,-2,2,2,2,6.2,5.7,13,Matheus,5.7,407,FALSE,,NA,53,465351.jpg,5.0,FALSE,Nunes,1.0,FALSE,NA,a,13,43,45,116531,33931,64138,4105,1.1,8.5,Matheus N.,173,2023-09-01,1998-08-27,FALSE,p465351,693,1,2,3,5,0,0,0,1,0,0,4,178,178.4,87.9,26.0,29.3,42,42,11,53,7,0.23,0.34,0.57,6.30,99,43,129,28,260,78,142,46,NA,,NA,,4,,0.03,0,0.04,0.07,0.82,0.65,203,27,32,9,31,20,181,69,0.91,0.39,6.88
TRUE,TRUE,NA,NA,171314,0,0,0,0,0,2,4.5,4.0,6,Rúben,4.0,408,FALSE,,NA,55,171314.jpg,4.1,FALSE,dos Santos Gato Alves Dias,4.5,FALSE,NA,a,13,43,45,341280,25830,295313,13028,0.7,8.2,Rúben,173,2020-09-29,1997-05-14,FALSE,p171314,905,0,0,5,7,0,0,0,0,0,0,1,192,210.6,34.9,14.0,26.0,71,28,6,77,10,0.13,0.21,0.34,9.54,68,29,248,74,305,99,179,54,NA,,NA,,NA,,0.01,0,0.02,0.03,0.95,0.7,136,14,84,28,73,33,81,26,0.99,0.5,7.66
TRUE,TRUE,100,100,97299,-1,1,-1,1,0,2,1.2,0.7,0,John,0.7,409,FALSE,,2025-09-12T13:00:10.101362Z,54,97299.jpg,2.2,FALSE,Stones,0.7,FALSE,NA,a,13,43,11,46405,1662,86462,2369,0.1,2.0,Stones,241,2016-08-09,1994-05-28,FALSE,p97299,324,0,0,1,6,0,0,0,0,0,0,0,46,69.6,19.3,2.0,9.1,17,15,0,17,4,0.00,0.06,0.06,4.58,251,97,306,102,379,136,325,108,NA,,NA,,NA,,0,0,0.02,0.02,1.27,1.67,155,17,304,100,246,88,206,77,1.11,0.28,4.72
TRUE,TRUE,100,100,477064,0,0,-2,2,1,2,0.5,0.0,0,Rico,0.0,410,FALSE,,2025-09-05T10:00:06.653551Z,48,477064.jpg,3.0,FALSE,Lewis,1.6,FALSE,NA,a,13,43,15,352169,1478,403013,9176,0.0,3.1,Lewis,241,2022-07-16,2004-11-21,FALSE,p477064,172,0,1,1,3,0,0,0,0,0,0,2,50,47.2,32.2,15.0,9.4,9,4,3,12,2,0.02,0.91,0.93,2.57,301,113,256,79,298,94,320,106,NA,,NA,,NA,,0.01,0,0.48,0.49,1.34,1.57,367,63,647,233,164,61,143,57,1.05,0.52,6.28
TRUE,TRUE,100,100,472769,1,-1,0,0,0,2,7.2,6.7,11,Nico,6.7,411,FALSE,,2025-09-05T10:00:06.671127Z,50,472769.jpg,5.1,FALSE,O'Reilly,3.6,FALSE,NA,a,13,43,51,456860,280734,69841,9541,1.3,10.2,O’Reilly,241,2022-12-16,2005-03-21,FALSE,p472769,683,1,2,5,3,0,0,0,2,0,0,2,179,208.8,129.8,79.0,41.8,33,26,27,60,7,0.92,0.61,1.53,7.50,69,30,74,16,123,21,76,20,NA,,NA,,NA,,0.12,0,0.08,0.2,0.99,0.4,269,42,12,6,28,18,91,33,0.92,0.66,7.91
TRUE,FALSE,0,0,616222,0,0,0,0,0,2,0.0,0.0,0,Vitor,0.0,412,FALSE,Has joined Girona on loan for the rest of the season.,2025-08-11T01:23:23.836966Z,50,616222.jpg,0.0,FALSE,de Oliveira Nunes dos Reis,0.0,FALSE,NA,u,13,43,0,0,0,823,1,0.0,0.0,Vitor Reis,30,2025-01-21,2006-01-12,FALSE,p616222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,721,246,719,246,711,244,721,246,NA,,NA,,NA,,0,0,0,0,0,0,287,45,690,239,722,246,724,244,0,0,0
TRUE,TRUE,100,100,438234,0,0,-2,2,0,3,1.5,1.0,1,Omar,1.0,413,FALSE,,2025-10-17T13:00:10.956609Z,83,438234.jpg,2.0,FALSE,Marmoush,2.6,FALSE,NA,a,13,43,12,192263,5295,1184140,8490,0.1,1.4,Marmoush,63,2025-01-23,1999-02-07,FALSE,p438234,178,0,1,0,3,0,0,0,0,0,0,2,45,38.2,37.4,67.0,14.2,4,7,3,14,2,1.07,0.45,1.52,2.30,321,147,240,147,147,87,274,135,2,,1,,2,,0.54,0,0.23,0.77,1.16,1.52,12,7,276,138,287,132,114,38,1.01,0,7.08
TRUE,TRUE,100,100,209244,0,0,0,0,1,3,3.2,2.7,3,Phil,2.7,414,FALSE,,2025-08-10T23:00:06.538510Z,80,209244.jpg,3.4,FALSE,Foden,4.6,FALSE,NA,a,13,43,31,923930,55455,662631,37627,0.3,3.9,Foden,241,2016-12-05,2000-05-28,FALSE,p209244,711,1,1,5,3,0,0,0,3,0,0,2,165,141.6,352.1,103.0,59.7,10,37,11,58,8,1.21,1.60,2.81,6.87,144,57,2,2,91,52,25,19,3,,3,,NA,,0.15,0,0.2,0.35,0.87,0.38,14,8,156,74,133,61,79,27,1.01,0.63,7.34
TRUE,TRUE,100,100,510281,0,0,-1,1,0,3,1.5,1.0,1,Sávio,1.0,415,FALSE,,2025-08-15T14:00:07.649098Z,69,510281.jpg,2.0,FALSE,Moreira de Oliveira,0.5,FALSE,NA,a,13,43,16,24490,2271,93756,2721,0.1,2.3,Savinho,30,2024-07-18,2004-04-10,FALSE,p510281,388,0,1,2,3,0,0,0,1,0,0,0,60,57.4,83.5,136.0,27.6,8,18,5,31,4,0.27,0.68,0.95,4.94,280,123,135,97,59,34,162,86,NA,,NA,,NA,,0.06,0,0.16,0.22,1.15,0.7,40,24,273,136,286,131,244,88,0.93,0.46,7.19
TRUE,TRUE,NA,NA,165809,0,0,-2,2,0,3,3.5,3.0,5,Bernardo,3.0,416,FALSE,,NA,63,165809.jpg,2.3,FALSE,Mota Veiga de Carvalho e Silva,0.5,FALSE,NA,a,13,43,25,45139,2359,89300,2331,0.5,4.0,Bernardo,173,2017-07-01,1994-08-10,FALSE,p165809,640,0,2,3,4,0,0,0,2,0,0,0,120,106.8,178.6,24.0,30.9,16,36,9,61,7,0.10,1.26,1.36,6.52,195,80,45,35,272,149,132,72,1,,NA,,NA,,0.01,0,0.18,0.19,0.92,0.56,70,47,136,62,231,105,233,83,0.98,0.42,8.58
TRUE,TRUE,100,100,466052,1,-1,-1,1,0,3,4.5,4.0,1,Rayan,4.0,417,FALSE,,2025-09-01T10:30:08.352331Z,64,466052.jpg,3.3,FALSE,Cherki,3.3,FALSE,NA,a,13,43,20,375559,46141,951138,21163,0.6,3.1,Cherki,73,2025-06-10,2003-08-17,FALSE,p466052,213,1,2,0,3,0,0,0,0,0,0,2,86,100.2,99.8,55.0,25.5,2,8,7,17,3,0.80,0.80,1.60,1.72,207,85,109,81,185,107,182,95,NA,,NA,,NA,,0.34,0,0.34,0.68,0.73,1.27,66,44,86,46,140,64,96,30,1.27,0,7.18
TRUE,TRUE,NA,NA,248875,1,-1,0,0,1,3,5.2,4.7,11,Jérémy,4.7,418,FALSE,,NA,65,248875.jpg,4.0,FALSE,Doku,7.4,FALSE,NA,a,13,43,44,1429057,362239,758406,22604,0.7,6.8,Doku,21,2023-08-24,2002-05-27,FALSE,p248875,617,1,4,4,3,0,0,0,0,0,0,6,165,190.2,299.0,230.0,71.8,3,24,6,33,7,1.07,2.01,3.08,5.51,87,31,8,8,17,10,12,8,NA,,NA,,3,,0.16,0,0.29,0.45,0.8,0.44,57,39,61,32,82,35,51,17,1.02,0.58,4.81
TRUE,FALSE,0,0,59859,0,0,-2,2,0,3,0.0,0.0,0,İlkay,0.0,420,FALSE,has joined Galatasaray permanently.,2025-09-05T08:55:41.702765Z,63,59859.jpg,0.0,FALSE,Gündoğan,0.1,FALSE,NA,u,13,43,0,1928,0,19378,106,0.0,0.0,Gündoğan,80,2024-08-23,1990-10-24,FALSE,p59859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,742,329,742,329,742,329,742,329,4,,4,,NA,,0,0,0,0,0,0,69,46,733,326,742,329,528,188,0,0,0
TRUE,TRUE,0,25,220566,0,0,-2,2,0,3,0.0,0.1,0,Rodrigo 'Rodri',0.3,421,FALSE,Muscle injury - Unknown return date,2025-11-07T16:00:08.654141Z,63,220566.jpg,2.0,FALSE,Hernandez Cascante,0.4,FALSE,NA,i,13,43,12,40212,50,84368,2129,0.0,1.9,Rodrigo,200,2019-07-04,1996-06-22,FALSE,p220566,292,0,0,1,3,0,0,0,0,0,0,0,58,50.6,50.9,19.0,12.0,12,22,6,40,4,0.14,0.22,0.36,3.78,295,134,204,133,288,156,296,148,NA,,NA,,NA,,0.04,0,0.07,0.11,1.17,0.92,72,49,362,176,283,128,255,90,1.23,0.31,12.33
TRUE,TRUE,0,0,91651,0,0,-1,1,0,3,0.0,0.0,0,Mateo,0.0,422,FALSE,Ankle injury - Unknown return date,2025-11-03T09:30:08.601064Z,59,91651.jpg,1.0,FALSE,Kovačić,0.0,FALSE,NA,i,13,43,1,2237,20,2660,341,0.0,0.2,Kovačić,97,2023-06-27,1994-05-06,FALSE,p91651,4,0,0,0,0,0,0,0,0,0,0,0,3,2.6,0.8,0.0,0.3,0,0,0,0,0,0.00,0.00,0.00,0.00,425,199,400,199,738,326,434,203,NA,,NA,,NA,,0,0,0,0,0,0,93,61,728,321,427,205,649,268,0,0,0
TRUE,TRUE,100,100,465694,0,0,-1,1,0,3,4.5,4.0,8,Nico,4.0,423,FALSE,,2025-10-22T10:00:08.540683Z,59,465694.jpg,2.8,FALSE,González Iglesias,0.1,FALSE,NA,a,13,43,28,13356,4661,12288,704,0.7,4.7,N.Gonzalez,200,2025-02-03,2002-01-03,FALSE,p465694,644,1,0,4,5,0,0,0,3,0,0,1,165,160.2,96.8,38.0,29.5,33,34,19,86,6,0.26,0.43,0.69,6.61,114,41,113,84,232,130,141,76,NA,,NA,,NA,,0.04,0,0.06,0.1,0.92,0.7,101,68,85,45,187,83,430,147,0.84,0.56,12.02
TRUE,TRUE,NA,NA,477555,0,0,-2,2,0,3,1.2,0.7,0,Oscar,0.7,424,FALSE,,NA,53,477555.jpg,2.2,FALSE,Bobb,0.3,FALSE,NA,a,13,43,18,80155,627,84644,2244,0.1,3.4,Bobb,161,2022-01-06,2003-07-12,FALSE,p477555,451,0,1,2,5,0,0,0,0,0,0,0,81,67.6,141.1,72.0,28.2,3,17,8,28,5,0.37,0.90,1.27,5.10,257,111,66,51,135,82,151,81,NA,,NA,,NA,,0.07,0,0.18,0.25,1.02,1,204,128,303,150,245,112,334,117,1,0.4,5.59
TRUE,FALSE,0,0,575204,0,0,-1,1,0,3,0.0,0.0,0,Claudio,0.0,425,FALSE,Has joined Bayer Leverkusen on loan for the rest of the season.,2025-08-21T14:03:07.217793Z,54,575204.jpg,0.0,FALSE,Echeverri,0.0,FALSE,NA,u,13,43,0,194,0,3171,14,0.0,0.0,Echeverri,10,2024-01-25,2006-01-02,FALSE,p575204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,734,322,733,322,729,321,734,322,NA,,2,,NA,,0,0,0,0,0,0,187,118,717,314,734,322,700,301,0,0,0
TRUE,TRUE,NA,NA,433036,-1,1,-1,1,1,3,1.2,0.7,0,Tijjani,0.7,427,FALSE,,NA,54,433036.jpg,3.4,FALSE,Reijnders,17.6,FALSE,NA,a,13,43,34,3120155,16020,3501394,327511,0.1,6.3,Reijnders,152,2025-06-10,1998-07-29,FALSE,p433036,757,1,2,3,7,0,0,0,2,0,0,2,145,139.4,164.2,163.0,46.3,16,26,6,48,9,1.47,0.61,2.08,9.05,149,60,51,39,48,27,59,40,NA,,NA,,NA,,0.17,0,0.07,0.24,1.08,0.83,170,105,307,152,132,60,21,7,1.07,0.36,5.71
TRUE,FALSE,0,0,566164,0,0,0,0,0,3,0.0,0.0,0,Sverre,0.0,428,FALSE,Has joined Middlesbrough on loan for the rest of the season.,2025-08-19T13:38:08.307876Z,50,566164.jpg,0.0,FALSE,Nypan,0.0,FALSE,NA,u,13,43,0,73,0,2385,12,0.0,0.0,Nypan,161,2025-07-17,2006-12-19,FALSE,p566164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,719,313,717,313,709,310,719,313,NA,,NA,,NA,,0,0,0,0,0,0,284,176,688,294,720,313,688,292,0,0,0
TRUE,TRUE,NA,NA,155405,0,0,-2,2,0,3,0.5,0.0,0,Kalvin,0.0,429,FALSE,,NA,48,155405.jpg,0.0,FALSE,Phillips,0.1,FALSE,NA,a,13,43,0,2943,180,6199,233,0.0,0.0,Phillips,241,2022-07-04,1995-12-02,FALSE,p155405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,682,288,675,287,659,281,682,288,NA,,NA,,NA,,0,0,0,0,0,0,350,222,638,263,683,288,535,194,0,0,0
